因子,方向
"['amplitude_20', 'pb_ratio', 'bais_5']","['false', 'false', 'true']"
"['amplitude_20', 'pb_ratio', 'bais_10']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'pb_ratio', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '涨跌幅_std_20']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '涨跌幅_mean_10']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', '涨跌幅_mean_20']","['false', 'false', 'false']"
"['amplitude_20', 'pb_ratio', 'close']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '成交额_std_5']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', 'Stochastic_K_20']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', 'Volume_Ratio_20']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', 'MeanAmplitude_5']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '成交额_mean_5']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', 'On_balance_value']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', 'Popularity_Index_20']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', 'K线长度_max_20']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', '成交额_std_10']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', 'bais_5']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', 'bais_10']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'pe_ratio', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '涨跌幅_std_20']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '涨跌幅_mean_10']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', '涨跌幅_mean_20']","['false', 'false', 'false']"
"['amplitude_20', 'pe_ratio', 'close']","['false', 'false', 'false']"
"['amplitude_20', '成交额_std_5', 'Stochastic_K_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', 'Volume_Ratio_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', 'MeanAmplitude_5']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '成交额_mean_5']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_5', 'On_balance_value']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', 'Popularity_Index_20']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_5', 'K线长度_max_20']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_5', '成交额_std_10']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_5', 'bais_5']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_5', 'bais_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', 'bais_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '涨跌幅_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '涨跌幅_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '量价相关系数_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', 'alpha150']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_5', '涨跌幅_std_5']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '涨跌幅_std_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '涨跌幅_std_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '涨跌幅_mean_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', '涨跌幅_mean_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_5', 'close']","['false', 'true', 'false']"
"['amplitude_20', 'Stochastic_K_20', 'Volume_Ratio_20']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', 'MeanAmplitude_5']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '成交额_mean_5']","['false', 'false', 'true']"
"['amplitude_20', 'Stochastic_K_20', 'On_balance_value']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', 'Popularity_Index_20']","['false', 'false', 'true']"
"['amplitude_20', 'Stochastic_K_20', 'K线长度_max_20']","['false', 'false', 'true']"
"['amplitude_20', 'Stochastic_K_20', '成交额_std_10']","['false', 'false', 'true']"
"['amplitude_20', 'Stochastic_K_20', 'bais_5']","['false', 'false', 'true']"
"['amplitude_20', 'Stochastic_K_20', 'bais_10']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_std_20']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_mean_10']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', '涨跌幅_mean_20']","['false', 'false', 'false']"
"['amplitude_20', 'Stochastic_K_20', 'close']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', 'MeanAmplitude_5']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '成交额_mean_5']","['false', 'false', 'true']"
"['amplitude_20', 'Volume_Ratio_20', 'On_balance_value']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', 'Popularity_Index_20']","['false', 'false', 'true']"
"['amplitude_20', 'Volume_Ratio_20', 'K线长度_max_20']","['false', 'false', 'true']"
"['amplitude_20', 'Volume_Ratio_20', '成交额_std_10']","['false', 'false', 'true']"
"['amplitude_20', 'Volume_Ratio_20', 'bais_5']","['false', 'false', 'true']"
"['amplitude_20', 'Volume_Ratio_20', 'bais_10']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_std_20']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_mean_10']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', '涨跌幅_mean_20']","['false', 'false', 'false']"
"['amplitude_20', 'Volume_Ratio_20', 'close']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '成交额_mean_5']","['false', 'false', 'true']"
"['amplitude_20', 'MeanAmplitude_5', 'On_balance_value']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', 'Popularity_Index_20']","['false', 'false', 'true']"
"['amplitude_20', 'MeanAmplitude_5', 'K线长度_max_20']","['false', 'false', 'true']"
"['amplitude_20', 'MeanAmplitude_5', '成交额_std_10']","['false', 'false', 'true']"
"['amplitude_20', 'MeanAmplitude_5', 'bais_5']","['false', 'false', 'true']"
"['amplitude_20', 'MeanAmplitude_5', 'bais_10']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_std_20']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_mean_10']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', '涨跌幅_mean_20']","['false', 'false', 'false']"
"['amplitude_20', 'MeanAmplitude_5', 'close']","['false', 'false', 'false']"
"['amplitude_20', '成交额_mean_5', 'On_balance_value']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', 'Popularity_Index_20']","['false', 'true', 'true']"
"['amplitude_20', '成交额_mean_5', 'K线长度_max_20']","['false', 'true', 'true']"
"['amplitude_20', '成交额_mean_5', '成交额_std_10']","['false', 'true', 'true']"
"['amplitude_20', '成交额_mean_5', 'bais_5']","['false', 'true', 'true']"
"['amplitude_20', '成交额_mean_5', 'bais_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', 'bais_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '量价相关系数_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', 'alpha150']","['false', 'true', 'true']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_std_5']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_std_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_std_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_mean_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', '涨跌幅_mean_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_mean_5', 'close']","['false', 'true', 'false']"
"['amplitude_20', 'On_balance_value', 'Popularity_Index_20']","['false', 'false', 'true']"
"['amplitude_20', 'On_balance_value', 'K线长度_max_20']","['false', 'false', 'true']"
"['amplitude_20', 'On_balance_value', '成交额_std_10']","['false', 'false', 'true']"
"['amplitude_20', 'On_balance_value', 'bais_5']","['false', 'false', 'true']"
"['amplitude_20', 'On_balance_value', 'bais_10']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'On_balance_value', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '涨跌幅_std_20']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '涨跌幅_mean_10']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', '涨跌幅_mean_20']","['false', 'false', 'false']"
"['amplitude_20', 'On_balance_value', 'close']","['false', 'false', 'false']"
"['amplitude_20', 'Popularity_Index_20', 'K线长度_max_20']","['false', 'true', 'true']"
"['amplitude_20', 'Popularity_Index_20', '成交额_std_10']","['false', 'true', 'true']"
"['amplitude_20', 'Popularity_Index_20', 'bais_5']","['false', 'true', 'true']"
"['amplitude_20', 'Popularity_Index_20', 'bais_10']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', 'bais_20']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_10']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_20']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '量价相关系数_10']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', 'alpha150']","['false', 'true', 'true']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_std_5']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_std_10']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_std_20']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_mean_10']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', '涨跌幅_mean_20']","['false', 'true', 'false']"
"['amplitude_20', 'Popularity_Index_20', 'close']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '成交额_std_10']","['false', 'true', 'true']"
"['amplitude_20', 'K线长度_max_20', 'bais_5']","['false', 'true', 'true']"
"['amplitude_20', 'K线长度_max_20', 'bais_10']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', 'bais_20']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_10']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_20']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '量价相关系数_10']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', 'alpha150']","['false', 'true', 'true']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_std_5']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_std_10']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_std_20']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_mean_10']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', '涨跌幅_mean_20']","['false', 'true', 'false']"
"['amplitude_20', 'K线长度_max_20', 'close']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', 'bais_5']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_10', 'bais_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', 'bais_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '涨跌幅_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '涨跌幅_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '量价相关系数_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', 'alpha150']","['false', 'true', 'true']"
"['amplitude_20', '成交额_std_10', '涨跌幅_std_5']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '涨跌幅_std_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '涨跌幅_std_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '涨跌幅_mean_10']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', '涨跌幅_mean_20']","['false', 'true', 'false']"
"['amplitude_20', '成交额_std_10', 'close']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', 'bais_10']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', 'bais_20']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '涨跌幅_10']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '涨跌幅_20']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '量价相关系数_10']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', 'alpha150']","['false', 'true', 'true']"
"['amplitude_20', 'bais_5', '涨跌幅_std_5']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '涨跌幅_std_10']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '涨跌幅_std_20']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '涨跌幅_mean_10']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', '涨跌幅_mean_20']","['false', 'true', 'false']"
"['amplitude_20', 'bais_5', 'close']","['false', 'true', 'false']"
"['amplitude_20', 'bais_10', 'bais_20']","['false', 'false', 'false']"
"['amplitude_20', 'bais_10', '涨跌幅_10']","['false', 'false', 'false']"
"['amplitude_20', 'bais_10', '涨跌幅_20']","['false', 'false', 'false']"
"['amplitude_20', 'bais_10', '量价相关系数_10']","['false', 'false', 'false']"
"['amplitude_20', 'bais_10', 'alpha150']","['false', 'false', 'true']"
"['amplitude_20', 'bais_10', '涨跌幅_std_5']","['false', 'false', 'false']"
"['amplitude_20', 'bais_10', '涨跌幅_std_10']","['false', 'false', 'false']"
"['amplitude_20', 'bais_10', '涨跌幅_std_20']","['false', 'false', 'false']"
